group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01
FAPI,FAPI_534,534,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_534.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_534_heatmap.png,heatmaps_norm01\FAPI\FAPI_534_heatmap_norm01.png,20.0,221.0,201,0.9810884315396688,0.2830822829711623,1.3267870725562303,0.38282982597849174,1.7155981147094224,0.49501697844994774
FAPI,FAPI_535,535,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_535.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_535_heatmap.png,heatmaps_norm01\FAPI\FAPI_535_heatmap_norm01.png,20.0,210.0,222,1.1006608301057996,0.31758358425887334,1.289713645547716,0.3721326961197033,1.5534512003828307,0.44823126861106344
FAPI,FAPI_536,536,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_536.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_536_heatmap.png,heatmaps_norm01\FAPI\FAPI_536_heatmap_norm01.png,20.0,221.0,293,0.9811625883339516,0.2831036800990343,1.5559111216536934,0.44894105185475364,1.5945324846100115,0.4600848216166442
FAPI,FAPI_537,537,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_537.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_537_heatmap.png,heatmaps_norm01\FAPI\FAPI_537_heatmap_norm01.png,21.0,213.0,315,1.0471191217808071,0.3021347128426354,1.3829588512953563,0.3990375753034616,1.4801029951654538,0.42706745022602033
FAPI,FAPI_538,538,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_538.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_538_heatmap.png,heatmaps_norm01\FAPI\FAPI_538_heatmap_norm01.png,21.0,205.0,185,1.5315026017060638,0.4418982417179767,1.7114991367096457,0.49383426340334957,1.7194778138544318,0.496136422993277
FAPI,FAPI_539,539,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_539.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_539_heatmap.png,heatmaps_norm01\FAPI\FAPI_539_heatmap_norm01.png,21.0,207.0,113,0.9180459180656309,0.2648920586603283,1.2689858326269812,0.3661519135378596,1.4284429970840382,0.412161525617142
FAPI,FAPI_54,54,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_54.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_54_heatmap.png,heatmaps_norm01\FAPI\FAPI_54_heatmap_norm01.png,18.0,221.0,261,0.9143779681897277,0.2638337120410893,1.7971213942093032,0.5185396246602443,2.057345435000181,0.5936244112940616
FAPI,FAPI_540,540,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_540.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_540_heatmap.png,heatmaps_norm01\FAPI\FAPI_540_heatmap_norm01.png,20.0,221.0,344,1.2427478190976555,0.3585812231375525,1.775322484944632,0.5122497890016584,1.7836191647202637,0.5146437047552879
FAPI,FAPI_541,541,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_541.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_541_heatmap.png,heatmaps_norm01\FAPI\FAPI_541_heatmap_norm01.png,19.0,220.0,351,1.2519209080686906,0.3612280171311816,2.0091507389689607,0.5797183615017831,2.1137685880716472,0.6099046919195663
FAPI,FAPI_542,542,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_542.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_542_heatmap.png,heatmaps_norm01\FAPI\FAPI_542_heatmap_norm01.png,18.0,221.0,149,0.7871583216993069,0.22712588142201387,1.4010069749267133,0.40424516299552354,1.3380433609854723,0.3860777042776284
FAPI,FAPI_543,543,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_543.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_543_heatmap.png,heatmaps_norm01\FAPI\FAPI_543_heatmap_norm01.png,19.0,221.0,182,0.6814123079436785,0.19661403149420964,0.9544203091925902,0.27538748939917224,1.0307748372589576,0.29741874919732525
FAPI,FAPI_544,544,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_544.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_544_heatmap.png,heatmaps_norm01\FAPI\FAPI_544_heatmap_norm01.png,18.0,221.0,317,0.701253960575422,0.2023391222651812,1.8450693531838134,0.532374481186899,1.978047762136508,0.5707439394151704
FAPI,FAPI_545,545,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_545.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_545_heatmap.png,heatmaps_norm01\FAPI\FAPI_545_heatmap_norm01.png,19.0,221.0,312,1.0056500164013467,0.2901692583064255,1.8379670599083,0.5303251925293946,1.9657802874588104,0.5672042944388214
FAPI,FAPI_546,546,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_546.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_546_heatmap.png,heatmaps_norm01\FAPI\FAPI_546_heatmap_norm01.png,18.0,221.0,288,1.1854571786878856,0.34205063857584683,1.8860262893525999,0.5441921549270418,1.9518768147257841,0.563192600206207
FAPI,FAPI_547,547,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_547.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_547_heatmap.png,heatmaps_norm01\FAPI\FAPI_547_heatmap_norm01.png,18.0,221.0,316,1.1967638114353591,0.3453130431746334,2.1058489399767564,0.6076195645131494,2.154671712545563,0.6217068388866428
FAPI,FAPI_548,548,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_548.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_548_heatmap.png,heatmaps_norm01\FAPI\FAPI_548_heatmap_norm01.png,18.0,221.0,364,1.1394385407303713,0.32877246642189273,2.1181716859575292,0.6111751574164684,2.041748621754787,0.5891241222695014
FAPI,FAPI_549,549,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_549.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_549_heatmap.png,heatmaps_norm01\FAPI\FAPI_549_heatmap_norm01.png,18.0,221.0,305,0.6931471805599453,0.19999999999999998,1.5226642164502315,0.4393480228023656,2.0448283752458405,0.5900127512872421
FAPI,FAPI_55,55,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_55.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_55_heatmap.png,heatmaps_norm01\FAPI\FAPI_55_heatmap_norm01.png,18.0,221.0,237,0.9773202089564674,0.2819950037644122,1.9362871321503616,0.558694368658088,1.904146335920998,0.5494204951920229
FAPI,FAPI_550,550,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_550.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_550_heatmap.png,heatmaps_norm01\FAPI\FAPI_550_heatmap_norm01.png,18.0,221.0,273,0.8136879532728944,0.23478071500357908,1.914345603961541,0.5523633818765805,1.9041911973400683,0.5494334394613868
FAPI,FAPI_551,551,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_551.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_551_heatmap.png,heatmaps_norm01\FAPI\FAPI_551_heatmap_norm01.png,17.0,221.0,316,0.8618376716161626,0.24867378697838574,2.0040443753251354,0.5782449764005987,1.9435846156284957,0.5607999773030625
FAPI,FAPI_552,552,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_552.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_552_heatmap.png,heatmaps_norm01\FAPI\FAPI_552_heatmap_norm01.png,18.0,221.0,334,0.7677646345340892,0.22153004616245153,1.7892006092461858,0.5162541692229968,2.3027183842721697,0.6644240787106611
FAPI,FAPI_553,553,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_553.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_553_heatmap.png,heatmaps_norm01\FAPI\FAPI_553_heatmap_norm01.png,17.0,221.0,211,0.9998698765391625,0.288501462483462,2.2710623786957003,0.655290086258756,2.061112832579594,0.594711452455037
FAPI,FAPI_554,554,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_554.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_554_heatmap.png,heatmaps_norm01\FAPI\FAPI_554_heatmap_norm01.png,18.0,220.0,322,1.2519543589483555,0.3612376690148227,1.8250916128584698,0.5266101238077909,1.9016116324623469,0.5486891343700389
FAPI,FAPI_555,555,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_555.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_555_heatmap.png,heatmaps_norm01\FAPI\FAPI_555_heatmap_norm01.png,18.0,220.0,414,1.7839069344472904,0.5147267375469078,2.1981390574286928,0.6342488634673431,2.0962486888459826,0.6048495175736182
FAPI,FAPI_556,556,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_556.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_556_heatmap.png,heatmaps_norm01\FAPI\FAPI_556_heatmap_norm01.png,17.0,221.0,284,1.870081956926354,0.5395915930627158,2.255979659541667,0.650938133433427,2.125714776769938,0.6133516333580759
FAPI,FAPI_557,557,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_557.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_557_heatmap.png,heatmaps_norm01\FAPI\FAPI_557_heatmap_norm01.png,17.0,221.0,153,1.0886593296132625,0.31412068321011144,1.5382790651960123,0.44385351577231946,1.5263038305498666,0.4403981934448243
FAPI,FAPI_558,558,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_558.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_558_heatmap.png,heatmaps_norm01\FAPI\FAPI_558_heatmap_norm01.png,17.0,221.0,157,1.105101776810591,0.31886497061644437,1.4525514736879925,0.4191177615451245,1.6459144645068275,0.4749105271342828
FAPI,FAPI_559,559,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_559.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_559_heatmap.png,heatmaps_norm01\FAPI\FAPI_559_heatmap_norm01.png,18.0,221.0,290,1.0645800310191955,0.30717286627616247,2.1096863111326183,0.6087267957804718,2.143968396594184,0.6186185147178183
FAPI,FAPI_56,56,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_56.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_56_heatmap.png,heatmaps_norm01\FAPI\FAPI_56_heatmap_norm01.png,18.0,221.0,404,1.602988269452927,0.46252464538858384,2.2075943682548527,0.6369770894751361,2.164343026952085,0.6244973903532762
FAPI,FAPI_560,560,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_560.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_560_heatmap.png,heatmaps_norm01\FAPI\FAPI_560_heatmap_norm01.png,17.0,221.0,385,1.4184836619456564,0.4092878689342031,2.1238734097370373,0.6128203271407114,1.9088710227238526,0.5507837516360692
FAPI,FAPI_561,561,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_561.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_561_heatmap.png,heatmaps_norm01\FAPI\FAPI_561_heatmap_norm01.png,17.0,221.0,193,0.8733031809002426,0.25198203365546745,1.3610334375652982,0.39271123817190284,1.5447035966542406,0.4457072437072837
FAPI,FAPI_562,562,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_562.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_562_heatmap.png,heatmaps_norm01\FAPI\FAPI_562_heatmap_norm01.png,17.0,221.0,220,0.6930547192391057,0.19997332130219014,0.8029210251214041,0.23167403623362653,0.9136197939067174,0.2636149491854436
FAPI,FAPI_563,563,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_563.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_563_heatmap.png,heatmaps_norm01\FAPI\FAPI_563_heatmap_norm01.png,17.0,221.0,236,1.3821114575829783,0.3987930691621559,2.2436843377076725,0.6473904534662196,2.031954778718519,0.5862982165135677
FAPI,FAPI_564,564,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_564.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_564_heatmap.png,heatmaps_norm01\FAPI\FAPI_564_heatmap_norm01.png,17.0,211.0,330,1.291197457810926,0.3725608338384519,1.9425377815001217,0.5604979248219348,1.9551643664010099,0.5641411871059099
FAPI,FAPI_565,565,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_565.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_565_heatmap.png,heatmaps_norm01\FAPI\FAPI_565_heatmap_norm01.png,18.0,221.0,302,1.303099894619201,0.37599515115001036,2.034997968210448,0.587176295391266,2.0542107761503603,0.5927199399385588
FAPI,FAPI_566,566,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_566.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_566_heatmap.png,heatmaps_norm01\FAPI\FAPI_566_heatmap_norm01.png,17.0,221.0,246,1.5511785481147462,0.44757551977969734,2.0877090887525083,0.6023855098324121,1.9897832420221262,0.5741300831418571
FAPI,FAPI_567,567,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_567.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_567_heatmap.png,heatmaps_norm01\FAPI\FAPI_567_heatmap_norm01.png,18.0,221.0,306,1.3937089393919424,0.4021393950606744,2.1517818118926417,0.6208729898185166,2.1784649773846008,0.6285721239246103
FAPI,FAPI_57,57,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_57.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_57_heatmap.png,heatmaps_norm01\FAPI\FAPI_57_heatmap_norm01.png,18.0,221.0,382,1.1589009955886496,0.3343881438434054,2.0939018622861347,0.6041723665656744,2.1462132224774404,0.619266234551705
FAPI,FAPI_570,570,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_570.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_570_heatmap.png,heatmaps_norm01\FAPI\FAPI_570_heatmap_norm01.png,16.0,221.0,314,0.8977606589973512,0.25903897012813726,1.9073404539118863,0.5503421228291165,1.971600310694965,0.5688835981709531
FAPI,FAPI_571,571,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_571.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_571_heatmap.png,heatmaps_norm01\FAPI\FAPI_571_heatmap_norm01.png,17.0,221.0,205,1.072643876771826,0.30949960033172513,1.9925985845046603,0.5749424192694483,2.0284882634202295,0.585297991627566
FAPI,FAPI_572,572,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_572.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_572_heatmap.png,heatmaps_norm01\FAPI\FAPI_572_heatmap_norm01.png,18.0,221.0,277,1.72737978123981,0.4984164488253073,2.161287119576154,0.6236156418699419,1.9683497398890832,0.5679456816946122
FAPI,FAPI_573,573,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_573.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_573_heatmap.png,heatmaps_norm01\FAPI\FAPI_573_heatmap_norm01.png,17.0,219.0,261,1.4526153544263842,0.4191361936300217,2.0413180936379653,0.588999898113681,1.936722497104971,0.5588199884302864
FAPI,FAPI_574,574,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_574.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_574_heatmap.png,heatmaps_norm01\FAPI\FAPI_574_heatmap_norm01.png,17.0,221.0,344,1.9431784450483045,0.5606827812467032,2.269196651059535,0.654751751057087,2.2009850587557045,0.6350700458675117
FAPI,FAPI_575,575,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_575.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_575_heatmap.png,heatmaps_norm01\FAPI\FAPI_575_heatmap_norm01.png,17.0,221.0,416,1.9731020124046728,0.5693168976928511,2.1923309324827396,0.632572992856065,2.139361290069533,0.6172891847706261
FAPI,FAPI_576,576,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_576.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_576_heatmap.png,heatmaps_norm01\FAPI\FAPI_576_heatmap_norm01.png,17.0,221.0,118,0.8720479543304918,0.2516198518259931,1.308472558403552,0.3775453742296198,1.574639441057034,0.4543449025602304
FAPI,FAPI_577,577,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_577.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_577_heatmap.png,heatmaps_norm01\FAPI\FAPI_577_heatmap_norm01.png,16.0,221.0,183,0.6881388137135884,0.19855489079756164,0.8867965038397038,0.25587538367344226,0.8577555625050121,0.24749593926418084
FAPI,FAPI_578,578,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_578.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_578_heatmap.png,heatmaps_norm01\FAPI\FAPI_578_heatmap_norm01.png,18.0,221.0,234,1.6073077848000055,0.46377099406263855,1.9830768625022852,0.5721950310467383,1.9980767353165274,0.5765230794713527
FAPI,FAPI_579,579,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_579.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_579_heatmap.png,heatmaps_norm01\FAPI\FAPI_579_heatmap_norm01.png,17.0,221.0,150,1.2083016963370001,0.3486421730406225,1.5725121298986435,0.4537310903085029,1.5429282827460113,0.445194996392999
FAPI,FAPI_58,58,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_58.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_58_heatmap.png,heatmaps_norm01\FAPI\FAPI_58_heatmap_norm01.png,18.0,221.0,324,1.773070339835026,0.5115999572854603,2.187874089937387,0.6312870199284244,2.12835113390856,0.6141123252320564
FAPI,FAPI_580,580,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_580.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_580_heatmap.png,heatmaps_norm01\FAPI\FAPI_580_heatmap_norm01.png,18.0,221.0,209,1.4945051355181147,0.4312230295190145,2.155810593085428,0.6220354503480484,2.2681992334329655,0.6544639571643776
FAPI,FAPI_581,581,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_581.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_581_heatmap.png,heatmaps_norm01\FAPI\FAPI_581_heatmap_norm01.png,17.0,221.0,214,1.347178495776769,0.38871354700987953,2.1823802687754474,0.6297018382192523,2.149953393062117,0.6203454196626235
FAPI,FAPI_582,582,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_582.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_582_heatmap.png,heatmaps_norm01\FAPI\FAPI_582_heatmap_norm01.png,17.0,220.0,284,1.530095127690136,0.4414921305613849,2.186141884662677,0.6307872111364992,2.0156820420608788,0.5816028972180338
FAPI,FAPI_583,583,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_583.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_583_heatmap.png,heatmaps_norm01\FAPI\FAPI_583_heatmap_norm01.png,18.0,214.0,253,1.623597243189851,0.46847113823019815,2.0774671162356806,0.5994303012406225,1.9933360598639602,0.5751552096781762
FAPI,FAPI_584,584,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_584.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_584_heatmap.png,heatmaps_norm01\FAPI\FAPI_584_heatmap_norm01.png,18.0,221.0,224,1.6656516205762415,0.48060546657080183,2.250024417949015,0.6492198139308241,2.020765742581548,0.5830697431241407
FAPI,FAPI_585,585,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_585.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_585_heatmap.png,heatmaps_norm01\FAPI\FAPI_585_heatmap_norm01.png,16.0,221.0,290,1.5414083264304117,0.4447564297052223,2.238977687742512,0.6460324013534321,2.163940925444745,0.6243813683831615
FAPI,FAPI_588,588,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_588.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_588_heatmap.png,heatmaps_norm01\FAPI\FAPI_588_heatmap_norm01.png,18.0,221.0,320,1.6256560149584494,0.4690651741943739,2.196494179940646,0.6337742521483681,2.1326227560242224,0.61534485484062
FAPI,FAPI_589,589,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_589.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_589_heatmap.png,heatmaps_norm01\FAPI\FAPI_589_heatmap_norm01.png,18.0,221.0,178,1.1734933246850172,0.33859860000787523,1.8631702659100629,0.5375973005920438,1.727319378005916,0.4983990201361087
FAPI,FAPI_59,59,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_59.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_59_heatmap.png,heatmaps_norm01\FAPI\FAPI_59_heatmap_norm01.png,17.0,220.0,381,0.6926879734424749,0.1998675008337769,2.0228085294147036,0.5836591668108979,1.9793537068514886,0.5711207554079659
FAPI,FAPI_590,590,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_590.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_590_heatmap.png,heatmaps_norm01\FAPI\FAPI_590_heatmap_norm01.png,18.0,221.0,296,1.7026333429114995,0.4912761360541237,2.169379485562806,0.6259506051255423,2.0109826227522793,0.580246931431719
FAPI,FAPI_591,591,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_591.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_591_heatmap.png,heatmaps_norm01\FAPI\FAPI_591_heatmap_norm01.png,18.0,221.0,298,1.428031821938243,0.41204288554838686,2.17419647566968,0.6273404946733818,2.0239002004397793,0.5839741564857297
FAPI,FAPI_592,592,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_592.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_592_heatmap.png,heatmaps_norm01\FAPI\FAPI_592_heatmap_norm01.png,17.0,221.0,487,1.745412473864982,0.5036195840701494,2.1364649509257245,0.6164534779467251,2.095243863345613,0.6045595862203498
FAPI,FAPI_593,593,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_593.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_593_heatmap.png,heatmaps_norm01\FAPI\FAPI_593_heatmap_norm01.png,18.0,221.0,223,0.9101065242270073,0.26260123383659895,2.0259240912821608,0.5845581279420506,2.0996294014417187,0.605824985032926
FAPI,FAPI_594,594,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_594.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_594_heatmap.png,heatmaps_norm01\FAPI\FAPI_594_heatmap_norm01.png,17.0,221.0,34,0.11185903803291689,0.03227569588973983,0.3178424560724818,0.09170994703194754,0.3011125701284342,0.08688272233472444
