file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_7_100,339.2562,8.3722,76.4661,5.8955,0.270879,0.113861,0,0.0,0.0,5.595897,0.035187,0.617038,0.07713
FAPI_7_101,553.5124,10.694,97.2571,6.6489,0.264648,0.101542,0,0.0,0.0,5.470727,0.027512,0.546342,0.068293
FAPI_7_102,455.1653,9.6975,81.4984,6.0864,0.138846,0.129927,0,0.0,0.0,5.288573,0.030236,0.516917,0.064615
FAPI_7_103,386.9835,8.9418,84.4652,6.1962,0.318373,0.101239,0,0.0,0.0,5.03683,0.032474,0.334252,0.041782
FAPI_7_104,1313.0165,16.4707,162.4564,8.5932,0.374818,0.066602,0,0.0,0.0,5.408994,0.017804,0.288347,0.036043
FAPI_7_105,1024.5868,14.5496,130.4444,7.7002,0.243328,0.089977,0,0.0,0.0,4.812136,0.01994,0.182911,0.022864
FAPI_7_106,362.6033,8.6555,85.0891,6.2191,0.370647,0.093216,0,0.0,0.0,5.334564,0.033863,0.650976,0.081372
FAPI_8_0,1966.7355,20.1581,171.8214,8.8375,0.162854,0.086542,1,27.0661,0.0,5.720488,0.014598,0.254929,0.031866
FAPI_8_1,3242.562,25.8834,225.3886,10.1217,0.197889,0.072326,3,86.157,11.8383,5.58083,0.011338,0.294166,0.036771
FAPI_8_2,973.1405,14.1796,120.2238,7.3924,0.153934,0.104774,0,0.0,0.0,5.732995,0.020759,0.356101,0.044513
FAPI_8_3,2757.438,23.8688,210.9156,9.7914,0.22107,0.072634,4,148.9669,12.6909,5.683484,0.012319,0.29423,0.036779
FAPI_8_4,1884.0909,19.7301,176.0471,8.9455,0.236069,0.078046,0,0.0,0.0,5.78514,0.014929,0.164682,0.020585
FAPI_8_5,2364.2562,22.1016,189.904,9.2909,0.176173,0.080977,1,18.595,0.0,5.597477,0.013301,0.316768,0.039596
FAPI_8_6,3653.0992,27.4731,241.7144,10.4819,0.214283,0.068401,1,19.2149,0.0,5.511531,0.010672,0.232827,0.029103
FAPI_8_7,6535.5372,36.7467,324.582,12.1465,0.220453,0.058509,5,118.8017,4.613,5.547573,0.007987,0.237614,0.029702
FAPI_8_8,1837.8099,19.4862,165.2183,8.666,0.153954,0.089205,0,0.0,0.0,5.712291,0.015101,0.197671,0.024709
FAPI_8_9,908.0579,13.6973,119.893,7.3822,0.206154,0.09849,1,69.6281,0.0,5.615308,0.021453,0.371166,0.046396
FAPI_8_10,4009.7107,28.7829,247.1043,10.5981,0.174794,0.071032,1,19.6281,0.0,5.633852,0.010212,0.2578,0.032225
FAPI_8_11,1726.4463,18.8866,172.6313,8.8583,0.272013,0.075134,0,0.0,0.0,5.565405,0.01555,0.205825,0.025728
FAPI_8_12,1627.0661,18.335,158.9571,8.5002,0.190801,0.087022,0,0.0,0.0,5.537631,0.01599,0.253262,0.031658
FAPI_8_13,4361.9835,30.0206,271.4024,11.107,0.25584,0.061123,2,39.6694,0.2922,5.650349,0.00979,0.210291,0.026286
FAPI_8_14,942.7686,13.9566,122.6848,7.4677,0.212894,0.096526,0,0.0,0.0,5.683253,0.021067,0.324716,0.04059
FAPI_8_15,1145.4545,15.3839,136.2566,7.8699,0.224695,0.090163,0,0.0,0.0,5.732251,0.019133,0.2251,0.028137
FAPI_8_16,2838.843,24.2185,208.2608,9.7295,0.177499,0.077171,2,43.3884,7.0126,5.615634,0.012123,0.151371,0.018921
FAPI_8_17,2242.3554,21.5243,187.1578,9.2234,0.195552,0.079664,0,0.0,0.0,5.465043,0.013643,0.143881,0.017985
FAPI_8_18,1790.7025,19.2349,168.5805,8.7537,0.208195,0.082669,1,21.9008,0.0,5.416378,0.015233,0.236603,0.029575
FAPI_8_19,1257.438,16.1184,136.5875,7.8794,0.153017,0.098322,0,0.0,0.0,5.583778,0.018217,0.22965,0.028706
FAPI_8_20,711.9835,12.1286,107.6793,6.9961,0.228359,0.101127,0,0.0,0.0,5.723952,0.024264,0.224441,0.028055
FAPI_8_21,383.0579,8.8963,74.5565,5.8215,0.13403,0.136719,1,18.595,0.0,5.582534,0.033028,0.270984,0.033873
FAPI_8_22,1095.4545,15.0444,134.2367,7.8113,0.236056,0.089526,2,61.3636,15.6323,5.605982,0.019514,0.33498,0.041872
FAPI_8_23,3891.9421,28.357,258.8311,10.8467,0.269966,0.061417,0,0.0,0.0,5.677661,0.010371,0.160073,0.020009
FAPI_8_24,739.876,12.3639,105.3932,6.9214,0.162965,0.110826,0,0.0,0.0,5.421718,0.023748,0.104923,0.013115
FAPI_8_25,1680.3719,18.6329,167.7282,8.7316,0.24941,0.07859,2,49.3802,10.3728,5.525894,0.015775,1.016193,0.127024
FAPI_8_26,1466.3223,17.4057,155.0088,8.394,0.233121,0.083553,2,60.5372,2.1914,5.675706,0.016895,0.288153,0.036019
FAPI_8_27,1183.8843,15.6398,142.0688,8.036,0.262908,0.083952,0,0.0,0.0,5.189134,0.018695,0.368797,0.0461
FAPI_8_28,2123.7603,20.9474,207.443,9.7104,0.37982,0.058383,3,130.9917,15.5252,5.664032,0.014031,0.362904,0.045363
FAPI_8_29,7958.6777,40.5506,401.2497,13.505,0.378814,0.041935,2,52.8926,14.3175,5.596051,0.007249,0.277009,0.034626
FAPI_8_30,3959.5041,28.6021,281.2386,11.3064,0.370927,0.050784,0,0.0,0.0,5.467495,0.010244,0.234229,0.029279
FAPI_8_31,1131.405,15.2893,133.282,7.7835,0.19964,0.094103,0,0.0,0.0,5.663562,0.019223,0.352246,0.044031
FAPI_8_32,4880.1653,31.7537,291.8893,11.5185,0.280206,0.057002,0,0.0,0.0,5.450131,0.009236,0.172092,0.021511
FAPI_8_33,1399.5868,17.005,151.4638,8.2974,0.233359,0.08451,0,0.0,0.0,5.544774,0.017254,0.262797,0.03285
FAPI_8_34,5837.6033,34.7292,324.9507,12.1534,0.30528,0.05213,1,30.1653,0.0,5.617548,0.008457,0.160922,0.020115
FAPI_8_35,4845.8678,31.6419,276.4458,11.2097,0.203178,0.06483,6,158.0579,9.1897,5.608248,0.009279,0.27942,0.034927
FAPI_8_36,885.124,13.5232,118.7176,7.3459,0.210806,0.098408,1,20.8678,0.0,5.483397,0.021697,0.293896,0.036737
FAPI_8_37,437.3967,9.5064,79.3493,6.0057,0.127031,0.133499,1,9.7107,0.0,5.174298,0.030679,0.161279,0.02016
FAPI_8_38,1569.6281,18.0084,154.4116,8.3778,0.172731,0.090269,1,23.3471,0.0,5.778956,0.016347,0.230876,0.02886
FAPI_8_39,3502.2727,26.9,263.8634,10.9516,0.367877,0.052696,1,15.4959,0.0,5.564051,0.010907,0.284415,0.035552
FAPI_8_40,469.6281,9.8504,81.7379,6.0954,0.116682,0.133038,0,0.0,0.0,5.406052,0.029763,0.347757,0.04347
FAPI_8_41,501.2397,10.1765,84.9331,6.2134,0.126825,0.12898,1,7.2314,0.0,5.73878,0.028902,0.216441,0.027055
FAPI_8_42,4776.0331,31.4131,289.1352,11.4641,0.282082,0.057126,4,296.281,62.3265,5.662817,0.009353,0.219635,0.027454
FAPI_8_43,3467.3554,26.7656,271.7868,11.1148,0.410137,0.04846,3,79.7521,10.7445,5.438105,0.010944,0.369984,0.046248
FAPI_8_44,3791.1157,27.9873,247.8385,10.6139,0.224397,0.066678,1,15.9091,0.0,5.688541,0.010511,0.187962,0.023495
FAPI_8_45,1646.281,18.4429,184.366,9.1544,0.391371,0.060824,1,49.7934,0.0,5.415397,0.015924,0.245456,0.030682
FAPI_8_46,2147.1074,21.0622,182.5478,9.1091,0.190325,0.081195,0,0.0,0.0,5.35317,0.013906,0.262138,0.032767
FAPI_8_47,716.7355,12.1691,105.7697,6.9338,0.194907,0.106438,2,41.1157,2.7758,5.537834,0.024149,0.404337,0.050542
FAPI_8_48,2727.4793,23.7388,224.0919,10.0926,0.317474,0.061765,3,85.3306,11.2643,5.539151,0.012357,0.330009,0.041251
FAPI_8_49,1545.6612,17.8704,157.443,8.4596,0.216431,0.08469,0,0.0,0.0,5.718896,0.016468,0.28613,0.035766
FAPI_8_50,994.0083,14.3309,127.2114,7.6042,0.228123,0.092948,1,48.3471,0.0,5.547656,0.020509,0.214222,0.026778
FAPI_8_51,676.4463,11.8221,100.3152,6.7526,0.155286,0.114676,1,18.3884,0.0,5.481734,0.024839,0.307315,0.038414
FAPI_8_52,929.3388,13.8568,129.0485,7.6589,0.298741,0.083892,2,49.3802,7.1587,5.490595,0.021211,0.261761,0.03272
FAPI_8_53,3022.314,24.9889,228.3064,10.187,0.27136,0.065302,1,21.281,0.0,5.580287,0.011751,0.206061,0.025758
FAPI_8_54,724.1736,12.232,109.737,7.0626,0.244305,0.098106,1,32.6446,0.0,5.434777,0.023934,0.217528,0.027191
FAPI_8_55,2864.876,24.3293,217.4998,9.943,0.238977,0.06988,0,0.0,0.0,5.70596,0.012097,0.16947,0.021184
FAPI_8_56,1248.7603,16.0626,140.6193,7.9949,0.206405,0.090815,0,0.0,0.0,5.690191,0.018296,0.368263,0.046033
FAPI_8_57,1109.0909,15.1377,137.3406,7.9011,0.261111,0.085612,0,0.0,0.0,5.706431,0.019445,0.217992,0.027249
FAPI_8_58,3235.9504,25.857,224.5519,10.1029,0.193549,0.072852,0,0.0,0.0,5.548155,0.01136,0.122768,0.015346
FAPI_8_59,357.0248,8.5887,73.1606,5.7667,0.161788,0.133669,0,0.0,0.0,5.549741,0.034227,0.270202,0.033775
FAPI_8_60,515.4959,10.3202,87.5044,6.3067,0.15399,0.12312,0,0.0,0.0,5.578473,0.028454,0.489379,0.061172
FAPI_8_61,1244.6281,16.036,147.6904,8.1934,0.282957,0.080093,0,0.0,0.0,5.679202,0.018353,0.254085,0.031761
FAPI_8_62,715.0826,12.155,116.7891,7.286,0.341188,0.082961,0,0.0,0.0,6.003088,0.024292,0.537563,0.067195
FAPI_8_63,961.3636,14.0936,125.431,7.5508,0.23213,0.093132,0,0.0,0.0,5.600873,0.020846,0.209766,0.026221
FAPI_8_64,1275.6198,16.2345,144.1265,8.0939,0.228309,0.087229,1,52.4793,0.0,5.611891,0.018101,0.32424,0.04053
FAPI_8_65,1018.595,14.507,136.1195,7.8659,0.309171,0.080445,1,19.8347,0.0,5.546553,0.020249,0.252568,0.031571
FAPI_8_66,771.281,12.6236,110.7642,7.0956,0.210006,0.102037,0,0.0,0.0,5.608994,0.02332,0.142548,0.017818
FAPI_8_67,568.3884,10.8368,95.7319,6.5966,0.220633,0.10843,0,0.0,0.0,5.367592,0.027018,0.221559,0.027695
FAPI_8_68,742.562,12.3864,117.0365,7.2937,0.31876,0.085667,1,23.1405,0.0,5.735997,0.023773,0.331504,0.041438
FAPI_8_69,1098.3471,15.0642,139.2958,7.9572,0.288666,0.081852,0,0.0,0.0,5.563428,0.019483,0.240772,0.030097
FAPI_8_70,1932.6446,19.9827,222.9354,10.0665,0.511343,0.044418,1,37.6033,0.0,5.607952,0.014702,0.557306,0.069663
FAPI_8_71,1045.6612,14.6985,130.5358,7.7029,0.228845,0.091655,0,0.0,0.0,5.504844,0.020014,0.466351,0.058294
FAPI_8_72,436.7769,9.4996,79.258,6.0022,0.126257,0.133694,0,0.0,0.0,5.457453,0.030817,0.28241,0.035301
FAPI_8_73,2522.9339,22.8313,221.3457,10.0305,0.352897,0.05894,1,26.6529,0.0,5.672615,0.012886,0.184781,0.023098
FAPI_8_74,715.9091,12.162,104.7125,6.899,0.179515,0.109011,0,0.0,0.0,5.591288,0.024135,0.250373,0.031297
FAPI_8_75,510.124,10.2663,91.8939,6.463,0.240876,0.107867,0,0.0,0.0,5.341419,0.028507,0.364445,0.045556
FAPI_8_76,560.3306,10.7597,94.1075,6.5403,0.20493,0.111562,0,0.0,0.0,5.857264,0.027382,0.246847,0.030856
FAPI_8_77,836.9835,13.1503,120.5358,7.402,0.276073,0.089636,0,0.0,0.0,5.472564,0.022315,0.313055,0.039132
FAPI_8_78,560.124,10.7577,94.7504,6.5626,0.215971,0.109647,1,22.1074,0.0,5.688263,0.027373,0.743024,0.092878
FAPI_8_79,396.9008,9.0556,93.5104,6.5196,0.42961,0.080593,0,0.0,0.0,5.705271,0.03246,0.299561,0.037445
FAPI_8_80,2829.5455,24.1789,225.3964,10.1219,0.300106,0.063144,3,58.4711,2.3857,5.540075,0.012135,0.237366,0.029671
FAPI_8_81,567.3554,10.8269,103.9326,6.8733,0.339974,0.088202,0,0.0,0.0,5.647339,0.027191,0.44001,0.055001
FAPI_8_82,1088.0165,14.9932,132.2815,7.7542,0.218647,0.092235,2,34.7107,0.5844,5.601245,0.019632,0.370141,0.046268
FAPI_8_83,1188.2231,15.6685,148.3521,8.2117,0.321546,0.07564,1,42.7686,0.0,5.669591,0.018763,0.498767,0.062346
FAPI_8_84,423.9669,9.3593,81.407,6.083,0.19607,0.121449,0,0.0,0.0,5.341201,0.031264,0.415854,0.051982
FAPI_8_85,766.5289,12.5847,116.8994,7.2895,0.295122,0.088666,1,22.9339,0.0,5.482961,0.023301,0.278294,0.034787
FAPI_8_86,391.7355,8.9965,91.8482,6.4614,0.416472,0.083187,0,0.0,0.0,5.653301,0.032653,0.418456,0.052307
FAPI_8_87,629.5455,11.4049,106.1274,6.9455,0.297604,0.092813,0,0.0,0.0,5.573597,0.025749,0.365383,0.045673
FAPI_8_88,1738.6364,18.9532,203.126,9.6089,0.470474,0.05043,0,0.0,0.0,5.579301,0.015503,0.397482,0.049685
FAPI_8_89,826.2397,13.0656,123.1071,7.4805,0.314906,0.08396,4,98.5537,8.6306,5.421285,0.022433,0.443327,0.055416
FAPI_8_90,449.5868,9.6379,83.096,6.1458,0.181793,0.122294,1,17.7686,0.0,5.555203,0.030437,0.53245,0.066556
FAPI_8_91,316.9421,8.0922,67.5044,5.5393,0.125971,0.145168,1,23.9669,0.0,5.33018,0.036186,0.383993,0.047999
FAPI_8_92,980.7851,14.2352,138.048,7.9214,0.353269,0.074812,1,10.124,0.0,5.530856,0.020609,0.533081,0.066635
FAPI_8_93,423.5537,9.3547,79.102,5.9963,0.149364,0.130325,0,0.0,0.0,5.649616,0.031416,0.502591,0.062824
FAPI_8_94,1044.6281,14.6912,144.2557,8.0976,0.36918,0.071374,0,0.0,0.0,5.519467,0.019954,0.187125,0.023391
FAPI_8_95,741.7355,12.3795,109.4786,7.0543,0.22232,0.101057,0,0.0,0.0,5.615263,0.023719,0.451709,0.056464
FAPI_8_96,1054.5455,14.7608,128.6719,7.6477,0.199599,0.095802,0,0.0,0.0,5.497554,0.01988,0.415323,0.051915
FAPI_8_97,485.3306,10.0137,88.9917,6.3601,0.229898,0.111217,0,0.0,0.0,5.545324,0.029322,0.272724,0.03409
FAPI_8_98,654.9587,11.6328,112.4832,7.1504,0.349498,0.083507,0,0.0,0.0,5.310538,0.025132,0.426944,0.053368
FAPI_8_99,917.9752,13.7719,126.3669,7.5789,0.277606,0.087327,1,10.124,0.0,5.685952,0.021388,0.303058,0.037882
FAPI_8_100,1014.4628,14.4776,153.4379,8.3513,0.458522,0.059447,2,33.4711,0.5844,5.670768,0.020331,0.571825,0.071478
FAPI_8_101,477.0661,9.9281,87.7517,6.3156,0.221467,0.11323,0,0.0,0.0,5.382339,0.02955,0.441248,0.055156
FAPI_8_102,486.157,10.0223,99.6724,6.7309,0.385054,0.084017,0,0.0,0.0,5.572514,0.029281,0.456759,0.057095
FAPI_8_103,797.1074,12.8332,116.3212,7.2714,0.259698,0.093319,4,139.0496,24.5989,5.641931,0.022921,0.290826,0.036353
FAPI_8_104,588.0165,11.0223,107.5044,6.9904,0.360638,0.084007,1,32.438,0.0,5.445043,0.026606,0.301073,0.037634
FAPI_9_0,2095.2479,20.8063,182.4107,9.1057,0.208694,0.079392,0,0.0,0.0,5.493361,0.0141,0.221155,0.027644
FAPI_9_1,2196.0744,21.301,189.3715,9.2778,0.230466,0.075772,2,333.2645,211.9859,5.770391,0.013822,0.613195,0.076649
FAPI_9_2,1158.8843,15.4738,136.3936,7.8738,0.21718,0.090985,0,0.0,0.0,5.549471,0.018949,0.180076,0.022509
FAPI_9_3,2540.0826,22.9087,196.5339,9.4516,0.173615,0.079833,0,0.0,0.0,5.577163,0.012819,0.314579,0.039322
FAPI_9_4,3202.0661,25.7213,223.7988,10.086,0.196613,0.0727,0,0.0,0.0,5.598613,0.011416,0.15922,0.019902
FAPI_9_5,2747.314,23.8249,199.0485,9.5119,0.128634,0.083622,0,0.0,0.0,5.367188,0.012292,0.299567,0.037446
FAPI_9_6,2283.8843,21.7227,186.1463,9.1985,0.171724,0.082237,0,0.0,0.0,5.53055,0.01351,0.326957,0.04087
FAPI_9_7,6242.7686,35.9142,333.3687,12.3098,0.29411,0.052289,2,92.1488,36.2319,5.637696,0.008185,0.381386,0.047673
FAPI_9_8,5195.4545,32.7634,302.5589,11.7272,0.286796,0.05547,1,26.8595,0.0,5.530318,0.008957,0.493362,0.06167
FAPI_9_9,875.2066,13.4472,121.1597,7.4211,0.250789,0.092498,0,0.0,0.0,5.747072,0.02191,0.447205,0.055901
FAPI_9_10,1576.8595,18.0499,151.886,8.309,0.141051,0.094491,0,0.0,0.0,5.775379,0.016305,0.78218,0.097773
FAPI_9_11,2288.0165,21.7424,191.4827,9.3294,0.215831,0.076775,2,69.2149,0.4383,5.392784,0.013482,0.279088,0.034886
FAPI_9_12,7884.2975,40.3607,372.7827,13.0172,0.287046,0.049925,2,50.0,3.7985,5.754571,0.00729,0.458312,0.057289
FAPI_9_13,5213.2231,32.8194,295.0766,11.5813,0.247604,0.05925,0,0.0,0.0,5.693783,0.008969,0.290881,0.03636
FAPI_9_14,18375.4132,61.6163,539.983,15.6667,0.20807,0.04603,11,327.0661,8.576,5.486163,0.00476,0.140133,0.017517
FAPI_9_15,1607.8512,18.2264,173.1182,8.8707,0.325828,0.069512,0,0.0,0.0,5.567565,0.016088,0.423459,0.052932
FAPI_9_16,3263.0165,25.9649,237.3249,10.3863,0.271981,0.063985,2,42.9752,3.7985,5.652524,0.011317,0.351488,0.043936
FAPI_9_17,4183.4711,29.3999,259.1242,10.8528,0.217056,0.065814,3,84.9174,21.3801,5.484585,0.009975,0.257591,0.032199
FAPI_9_18,1466.5289,17.4069,162.7038,8.5998,0.303846,0.074054,0,0.0,0.0,5.63392,0.016866,0.330879,0.04136
FAPI_9_19,4407.438,30.1766,273.8556,11.1571,0.261496,0.060386,5,202.0661,17.1018,5.82066,0.009761,0.274307,0.034288
FAPI_9_20,5867.3554,34.8176,306.9784,11.8125,0.217586,0.060393,0,0.0,0.0,5.754367,0.00846,0.185177,0.023147
FAPI_9_21,2133.2645,20.9942,205.8187,9.6723,0.367173,0.059804,0,0.0,0.0,5.475145,0.013956,0.390163,0.04877
FAPI_9_22,1523.7603,17.7434,172.5935,8.8573,0.357197,0.066399,0,0.0,0.0,5.660801,0.01657,0.453996,0.05675
FAPI_9_23,1795.0413,19.2581,174.4573,8.905,0.25885,0.076079,2,51.8595,8.6197,5.383785,0.015198,0.236294,0.029537
FAPI_9_24,1940.2893,20.0221,176.7624,8.9636,0.219637,0.079553,0,0.0,0.0,5.491286,0.014661,0.394735,0.049342
FAPI_9_25,2433.8843,22.4247,204.4841,9.6409,0.26854,0.069302,1,28.0992,0.0,5.709746,0.013139,0.429633,0.053704
FAPI_9_26,5957.6446,35.0844,337.3171,12.3825,0.342027,0.048462,6,140.0826,9.3465,5.770101,0.008397,0.476852,0.059607
FAPI_9_27,3356.405,26.3339,263.5515,10.9451,0.39277,0.05066,0,0.0,0.0,5.542492,0.011141,0.307543,0.038443
FAPI_9_28,1991.3223,20.2837,203.3655,9.6145,0.394942,0.057542,1,23.9669,0.0,5.668387,0.014501,0.251063,0.031383
FAPI_9_29,1950.8264,20.0764,185.431,9.1808,0.287042,0.070978,3,60.5372,2.1205,5.601931,0.014621,0.378414,0.047302
FAPI_9_30,5715.7025,34.3647,309.5307,11.8615,0.250327,0.057633,0,0.0,0.0,5.684365,0.008554,0.574459,0.071807
FAPI_9_31,6222.314,35.8553,328.2718,12.2153,0.274405,0.054162,1,21.6942,0.0,5.816069,0.008213,0.398224,0.049778
FAPI_9_32,4119.0083,29.1725,260.539,10.8824,0.23747,0.063928,2,40.4959,4.0907,5.62983,0.010071,0.242776,0.030347
FAPI_9_33,456.405,9.7107,82.5367,6.1251,0.158089,0.126235,0,0.0,0.0,5.447319,0.030193,0.34785,0.043481
FAPI_9_34,8502.0661,41.9121,387.6323,13.2739,0.288959,0.048823,2,86.5702,26.1513,5.662684,0.007014,0.18005,0.022506
FAPI_9_35,1538.843,17.8309,160.7942,8.5492,0.252066,0.080004,0,0.0,0.0,5.660204,0.016483,0.454326,0.056791
FAPI_9_36,3919.0083,28.4554,296.5261,11.6097,0.439907,0.044046,1,22.1074,0.0,5.982273,0.010367,0.418755,0.052344
FAPI_9_37,6515.7025,36.6909,363.4334,12.8529,0.3801,0.043985,2,42.562,1.461,5.700929,0.008004,0.343281,0.04291
FAPI_9_38,4640.2893,30.9635,319.934,12.0592,0.430316,0.043114,3,99.1736,25.2768,5.731531,0.00951,0.333107,0.041638
FAPI_9_39,5045.0413,32.2857,288.8957,11.4593,0.240387,0.060457,2,36.7769,1.461,5.291234,0.009056,0.527551,0.065944
FAPI_9_40,953.5124,14.0359,133.2898,7.7837,0.325562,0.079393,1,15.2893,0.0,5.706234,0.020974,0.359966,0.044996
FAPI_9_41,737.3967,12.3432,116.7891,7.286,0.32063,0.085526,0,0.0,0.0,5.736657,0.023843,0.28312,0.03539
FAPI_9_42,3295.0413,26.092,242.5132,10.4992,0.295956,0.061215,2,86.5702,5.4056,5.715024,0.011275,0.391746,0.048968
FAPI_9_43,648.3471,11.5739,104.5298,6.893,0.254346,0.099238,0,0.0,0.0,5.608654,0.025385,0.214292,0.026786
FAPI_9_44,1223.5537,15.8997,160.1325,8.5316,0.400383,0.064366,0,0.0,0.0,5.60089,0.018468,0.40954,0.051193
FAPI_9_45,700.2066,12.0279,104.3549,6.8872,0.192002,0.107552,2,96.4876,40.4687,5.860472,0.024505,0.821063,0.102633
FAPI_9_46,3718.1818,27.7168,252.6613,10.7166,0.268081,0.062328,0,0.0,0.0,5.549473,0.010597,0.800561,0.10007
FAPI_9_47,571.0744,10.8623,94.5298,6.555,0.196908,0.112421,0,0.0,0.0,5.124223,0.02685,0.333999,0.04175
FAPI_9_48,1416.9421,17.1101,147.2571,8.1814,0.178874,0.091778,2,156.1983,56.3932,5.678551,0.017187,0.692508,0.086564
FAPI_9_49,1295.4545,16.3602,160.2884,8.5357,0.366382,0.067956,1,25.2066,0.0,5.628606,0.017965,0.383368,0.047921
FAPI_9_50,371.9008,8.7658,83.0692,6.1448,0.322738,0.101461,0,0.0,0.0,5.478557,0.033434,0.333213,0.041652
FAPI_9_51,2519.4215,22.8154,217.8118,9.9501,0.332659,0.06127,5,175.4132,16.0848,5.779506,0.012905,0.501492,0.062686
FAPI_9_52,1079.9587,14.9376,129.4518,7.6708,0.190157,0.096628,0,0.0,0.0,5.722348,0.019703,0.587677,0.07346
FAPI_9_53,2018.595,20.4222,191.0416,9.3186,0.30497,0.068168,0,0.0,0.0,5.560836,0.014358,0.428659,0.053582
FAPI_9_54,744.4215,12.4019,104.659,6.8973,0.145965,0.113461,2,113.6364,40.0304,5.573058,0.023673,0.364001,0.0455
FAPI_9_55,5365.9091,33.2965,339.0471,12.4142,0.413412,0.04311,0,0.0,0.0,5.824241,0.008856,0.681476,0.085184
FAPI_9_56,813.4298,12.9639,114.8607,7.2256,0.225204,0.09826,0,0.0,0.0,5.413956,0.022608,0.342711,0.042839
FAPI_9_57,778.719,12.6843,110.6728,7.0927,0.20107,0.103225,0,0.0,0.0,5.669149,0.023183,0.33094,0.041367
FAPI_9_58,1334.5041,16.6049,147.7171,8.1942,0.231457,0.0858,0,0.0,0.0,5.377617,0.017631,1.108167,0.138521
FAPI_9_59,1061.7769,14.8113,146.0092,8.1466,0.374133,0.070385,1,16.3223,0.0,5.37442,0.01972,0.269899,0.033737
FAPI_9_60,705.7851,12.0757,107.1468,6.9788,0.227454,0.1015,0,0.0,0.0,5.545253,0.024331,0.717755,0.089719
FAPI_9_61,2516.7355,22.8032,213.156,9.8432,0.303931,0.064595,0,0.0,0.0,5.542737,0.012872,1.23046,0.153807
FAPI_9_62,547.7273,10.638,97.3027,6.6505,0.273017,0.100374,0,0.0,0.0,5.316624,0.027517,0.647872,0.080984
FAPI_9_63,890.9091,13.5673,122.4832,7.4615,0.25374,0.09163,0,0.0,0.0,5.569904,0.02164,0.251479,0.031435
FAPI_9_64,1214.2562,15.8392,152.9243,8.3373,0.34752,0.071653,0,0.0,0.0,5.690072,0.018575,0.453081,0.056635
FAPI_9_65,770.0413,12.6135,113.9516,7.197,0.254782,0.094921,0,0.0,0.0,5.66687,0.023294,0.345414,0.043177
FAPI_9_66,1259.7107,16.1329,145.0734,8.1205,0.247849,0.084753,0,0.0,0.0,5.294766,0.018133,0.281731,0.035216
FAPI_9_67,698.5537,12.0137,102.9133,6.8395,0.171167,0.111085,1,19.2149,0.0,5.623198,0.024456,0.440957,0.05512
FAPI_9_68,829.5455,13.0917,112.0498,7.1366,0.169714,0.106573,0,0.0,0.0,5.793993,0.022486,0.722438,0.090305
FAPI_9_69,871.9008,13.4218,120.7564,7.4087,0.248625,0.09292,1,18.8017,0.0,5.599787,0.021881,0.568142,0.071018
FAPI_9_70,2080.9917,20.7354,204.9553,9.652,0.377467,0.058961,1,36.157,0.0,5.685732,0.014191,0.553186,0.069148
FAPI_9_71,445.0413,9.5891,84.3816,6.1932,0.214558,0.11653,0,0.0,0.0,5.553076,0.030569,0.362293,0.045287
FAPI_9_72,1595.6612,18.1571,196.2566,9.445,0.479403,0.050457,4,182.8512,46.9654,5.740043,0.016215,0.420711,0.052589
FAPI_9_73,880.3719,13.4868,135.88,7.859,0.40081,0.069917,0,0.0,0.0,5.77834,0.021836,0.383661,0.047958
FAPI_9_74,1273.9669,16.2239,151.8025,8.3067,0.305279,0.076544,1,20.6612,0.0,5.573214,0.018098,0.342447,0.042806
FAPI_9_75,394.0083,9.0226,90.9659,6.4303,0.401646,0.085696,0,0.0,0.0,5.551582,0.032557,0.492645,0.061581
FAPI_9_76,5845.4545,34.7525,351.809,12.6457,0.406509,0.042811,2,48.1405,0.4383,5.516408,0.008441,0.295549,0.036944
FAPI_9_77,849.7934,13.2506,111.1408,7.1076,0.135477,0.111394,0,0.0,0.0,5.29205,0.022056,0.556512,0.069564
FAPI_9_78,3671.4876,27.5422,318.4011,12.0303,0.544904,0.034559,0,0.0,0.0,5.941892,0.01071,0.471686,0.058961
FAPI_9_79,790.0826,12.7765,121.9128,7.4441,0.331989,0.082291,0,0.0,0.0,5.705502,0.02304,0.692484,0.086561
FAPI_9_80,537.1901,10.5352,111.1408,7.1076,0.453499,0.070716,1,15.9091,0.0,6.018275,0.02801,0.516818,0.064602
FAPI_9_81,485.9504,10.0201,88.5695,6.345,0.221544,0.112684,0,0.0,0.0,5.306458,0.02918,0.307997,0.0385
FAPI_9_82,1864.4628,19.627,191.2086,9.3227,0.359161,0.062854,2,79.3388,27.1739,5.683079,0.014987,0.496007,0.062001
FAPI_9_83,461.3636,9.7634,87.9456,6.3226,0.250407,0.108941,0,0.0,0.0,5.351382,0.029939,0.313255,0.039157
FAPI_9_84,597.1074,11.1072,99.8094,6.7356,0.246785,0.102621,0,0.0,0.0,5.589866,0.026458,0.526845,0.065856
FAPI_9_85,1099.1736,15.0699,144.9253,8.1163,0.34236,0.07421,0,0.0,0.0,5.806725,0.019544,0.492135,0.061517
